mstar,z5_withAGN,z5_withAGN_q16,z5_withAGN_q84,z7_withAGN,z7_withAGN_q16,z7_withAGN_q84,z10_withAGN,z10_withAGN_q16,z10_withAGN_q84,z5_withoutAGN,z5_withoutAGN_q16,z5_withoutAGN_q84,z7_withoutAGN,z7_withoutAGN_q16,z7_withoutAGN_q84,z10_withoutAGN,z10_withoutAGN_q16,z10_withoutAGN_q84
11,2.50946214947943,2.07508097560794,2.92898030931646,3.02586195223668,2.45597705397208,3.61633278717095,2.94173272474445,1.84655108453832,4.06402140916968,2.69595194630151,2.27164811447265,3.10508431610368,2.51418910508369,2.07340985431772,2.9408182608863,2.62115314753343,1.1337427779357,4.08216202133836
11.01,2.51942935435153,2.08312272380848,2.94135302233403,3.03777820066077,2.46512183615447,3.63162365545879,2.95346609944925,1.8512439793178,4.07972933559864,2.70666290143035,2.28000797565746,3.11768455847428,2.5240082912792,2.08109980787292,2.95271058859829,2.63218013551844,1.13683747047245,4.09638105217773
11.02,2.52898923470632,2.09065189433538,2.95321264689048,3.04947896717213,2.47420948178599,3.64583143992738,2.96194372377495,1.85579697898479,4.09617301767984,2.71752967268496,2.28856049212974,3.12993620747416,2.53365455249122,2.08808949701923,2.96452072272373,2.64020806713655,1.13570583880577,4.11081380657088
11.03,2.53901095422569,2.09797709950123,2.96498756353356,3.06163665774948,2.48341140051925,3.66116156767342,2.97284217732355,1.86115968744034,4.11211344769873,2.72808481168805,2.29659663620009,3.14218785647405,2.54319516261976,2.09565833087224,2.97572926572186,2.64939268849695,1.13730417842574,4.12612773095787
11.04,2.54902439601878,2.1058817266268,2.97676248017662,3.07330180767029,2.49206434268159,3.67649169541945,2.98345070869309,1.86579070352191,4.12880920763032,2.7387957668169,2.30497330549166,3.15496213059557,2.55270361537182,2.10322716472525,2.98735177541442,2.65939355896717,1.14006570790903,4.14144165534485
11.05,2.55867906024944,2.11378635375238,2.98916310274157,3.08533655800436,2.50127057048506,3.69146162186201,2.99290381383426,1.87120640564538,4.14497723528772,2.74950672194575,2.31366512896441,3.16669115447382,2.56227638287683,2.11096353688032,2.99887038789257,2.6674130123662,1.14282723739232,4.15675557973184
11.06,2.5686487730518,2.12169098087795,3.00157583643146,3.09708921836864,2.51004308732302,3.70606761913853,3.00279805428898,1.87671365602292,4.16108362648744,2.7598771261004,2.32202800246827,3.1789428034737,2.57166534904476,2.11836483243126,3.01005565881829,2.67547853973933,1.14390520601245,4.17206950411883
11.07,2.57831955184688,2.12959560800353,3.01358489475176,3.10904596711095,2.518846634025,3.72056383595577,3.01534037162654,1.88222090640045,4.17638705360091,2.7708412146971,2.33039087597213,3.1915089223923,2.58098757278145,2.12593366628427,3.02128621459276,2.68461578151268,1.14653933714512,4.18809676408473
11.08,2.58804059095394,2.13730257973786,3.02501858129745,3.12115852571867,2.5277740644728,3.73511494300265,3.02596020904724,1.88956094895867,4.19234292598014,2.78118805792184,2.33875374947599,3.20431621518227,2.59020259620059,2.13299033607347,3.0327976458339,2.69422838383772,1.14946618342821,4.2054354901424
11.09,2.59811173132919,2.14463250537578,3.03645226784313,3.13341169631467,2.53667443972275,3.74966605004953,3.03606253279488,1.89413479798706,4.2092956831977,2.79183837180147,2.34742990411955,3.21715418604152,2.59987937837691,2.14044443090812,3.04469714822964,2.70383296758743,1.1523930297113,4.22134248011428
11.1,2.60824773584066,2.15150603367398,3.04847718685743,3.14531438661617,2.54528742419019,3.76421715709641,3.04665035148579,1.89874265753307,4.22518317323009,2.80258622347403,2.35651259627694,3.23000224799059,2.60989078602899,2.14795390048093,3.0564796898577,2.71384946167984,1.15498545381084,4.23679643553171
11.11,2.61868129645562,2.15882901138819,3.05996558148164,3.15758557396908,2.55397188003562,3.77901723179957,3.05779649868666,1.9042499079106,4.24198540123209,2.81329799022036,2.36553314038028,3.24273809355218,2.61946998416911,2.15546337005374,3.06832071186959,2.72265900868379,1.15757910521239,4.25277659140796
11.12,2.62869941711391,2.16701720105738,3.07183218004438,3.16972756655201,2.56292615313269,3.79401633273313,3.06781341650738,1.90950349156255,4.25806363730822,2.82435756311553,2.37453308596805,3.25490160835751,2.62903232475441,2.16284622292964,3.07995598994872,2.72957299909875,1.15847109580711,4.26767209376619
11.13,2.63864599908033,2.17554104494428,3.08398665596044,3.1821279486749,2.57214351841325,3.80871151019779,3.0777365151448,1.91526440866567,4.27425377906484,2.83500281169238,2.38398570766987,3.26690692769805,2.6386012639051,2.17019640960104,3.09121712272698,2.73897066829603,1.15936308640184,4.28271907457488
11.14,2.64940737520846,2.18357680679387,3.09576140788567,3.19439913602781,2.58048184184251,3.82377025230414,3.08727275746944,1.92196088857867,4.28916626329218,2.84528303739241,2.39244857842088,3.27961551487329,2.64814187403364,2.17734817446036,3.10299122162755,2.74910068020273,1.16025507699656,4.29909421442044
11.15,2.65956790985052,2.19208424149347,3.10743204602749,3.20622064194763,2.5889957388647,3.83792804697696,3.09694198454591,1.9270315149623,4.30493426540527,2.85611471065833,2.4009114491719,3.29238303018681,2.65758009683605,2.18487645042621,3.11445251878896,2.75739239088762,1.16178995839247,4.31453342209127
11.16,2.66911109583184,2.20041443158242,3.11932873656473,3.21837972040405,2.59814336073468,3.85266801219097,3.10810548614812,1.93276703211528,4.31910834575867,2.86675154166173,2.4095207291076,3.30513810917897,2.66666494034871,2.19220956623082,3.12655004587137,2.76667826990586,1.16448563499988,4.3299726297621
11.17,2.67844948876786,2.20806652644802,3.13077332231113,3.23033297497237,2.60770225743303,3.86761907675335,3.11964081951137,1.93896316505451,4.33595224155661,2.87719395865012,2.4184439046174,3.31740283018311,2.67574978386137,2.19954268203543,3.13789100946972,2.77551613118878,1.16706812742867,4.34541183743293
11.18,2.68778788170388,2.21596502188352,3.14261509196928,3.24205585433748,2.61704836895082,3.88262304718128,3.13055967002307,1.94609104230861,4.35279613735455,2.88805425773683,2.42706307729044,3.32992066970639,2.68501234174545,2.2069506055846,3.14923197306807,2.78365595634705,1.16987698821468,4.36085104510376
11.19,2.69732762576996,2.22362371883658,3.15460247046416,3.25403245479489,2.62682005082975,3.89762701760922,3.14137017629597,1.95208887443321,4.36920787130746,2.89915828955024,2.43544797328023,3.34242471661887,2.69464874982392,2.21490497726433,3.16057293666642,2.7927975580399,1.17257266482208,4.37629025277459
11.2,2.70719640153911,2.23139029803396,3.16627268232086,3.26587465639302,2.63598097946251,3.91259030235672,3.1507989421959,1.95863803147116,4.385276272783,2.90990135349433,2.44378544676639,3.35494655701704,2.70433996033854,2.22242930793608,3.17282010467715,2.80239073575365,1.17434657656208,4.39172946044541
11.21,2.71700854006461,2.23894111274269,3.17774436014262,3.27792545836322,2.64477905673666,3.92754503434782,3.1614809245205,1.96470665955927,4.40134467425855,2.92067448436169,2.45212975808091,3.36762475691999,2.71393361064758,2.22961057411307,3.18410799987556,2.81113906517442,1.17533010503301,4.40716866811624
11.22,2.7271132688457,2.24659980969575,3.18912651302023,3.28942920441129,2.6535771340108,3.94249976633892,3.17254551535744,1.97028367724604,4.41745567116496,2.93129307745609,2.460841539988,3.38033225569384,2.7232965399953,2.23638001063764,3.19553870860415,2.81954696266479,1.1779707926602,4.42260787578707
11.23,2.73665839101119,2.25499843800621,3.20110333560074,3.30126280933431,2.66314785475201,3.95745449833002,3.18292416357183,1.97608020293157,4.43410757795951,2.9418212430261,2.46957671554872,3.3931993645692,2.73283790000451,2.24369827631505,3.20698351144702,2.82835354242938,1.1806114802874,4.43825025288515
11.24,2.74681142090509,2.26286781799695,3.21295352974765,3.31346546899407,2.67302666784536,3.97194143311261,3.19369210835638,1.98207803505617,4.45075948475405,2.9524023865737,2.47796281600832,3.40585510354176,2.74262050305052,2.25104846298645,3.21839155929982,2.83764836884132,1.18273869349243,4.45424712600308
11.25,2.75698682832356,2.2707371979877,3.2251497715197,3.3251452098557,2.68193503050475,3.98640160216786,3.20446005314092,1.98809097829049,4.46829441210083,2.9629783539777,2.48634891646792,3.41829253714841,2.75182207652775,2.25820760847233,3.22999645168911,2.84613008935532,1.18421399503615,4.47080776831986
11.26,2.76694468148285,2.27892832198853,3.2369515231137,3.3366626836083,2.69081346609524,4.00086177122311,3.21522799792546,1.99510512952965,4.48450581609301,2.97355432138171,2.49473501692752,3.43097284168442,2.76120814032116,2.26554072427694,3.24160633896287,2.85626768310817,1.18568929657987,4.48630107147925
11.27,2.77658373663355,2.28653871954042,3.24837106857319,3.34860199334774,2.69969190168572,4.01579390380706,3.22599594271,2.00102292048441,4.50071520513769,2.98395821344176,2.50312111738712,3.44365314622044,2.77033221285147,2.27287384008155,3.25325978260203,2.86490045439918,1.1871645981236,4.50176891578626
11.28,2.78626473068934,2.29434533795995,3.26060239518944,3.36063902209806,2.70902710745427,4.03018704800548,3.23676388749454,2.00681710884509,4.51736711193224,2.99434029029862,2.51150721784673,3.45611940650802,2.77945628538177,2.28020695588617,3.26498031736965,2.87301050097446,1.18863989966732,4.51787282148765
11.29,2.79619979185075,2.30230921876144,3.2728337218057,3.37291618156385,2.71820616602687,4.04542539741501,3.24760585841276,2.0126793988128,4.53401901872679,3.00523486740368,2.51989331830632,3.46901375529247,2.78863526167411,2.28754007169078,3.27670085213727,2.88240824100537,1.19011520121104,4.53288245085117
11.3,2.80592961589342,2.31062140758073,3.28506504842196,3.38524212941729,2.72738204217104,4.06025376408871,3.25904122291691,2.01882650394338,4.55143357286506,3.01585819099773,2.52837089946119,3.48144937049141,2.7984169317673,2.29487318749539,3.28862647005977,2.89180598103629,1.19159050275476,4.54825920551794
11.31,2.81573832398814,2.31893359640002,3.29729637503821,3.39750287581841,2.73623026833599,4.07467610974383,3.27039022390806,2.02478818929609,4.56732283231588,3.02643415840173,2.53722592205482,3.49402019396614,2.80763729573827,2.3022063033,3.30028233770503,2.9008388979022,1.19306580429849,4.56431693807062
11.32,2.82516369348706,2.32721128614289,3.30928726674416,3.40929500460446,2.7443630793541,4.08916514285276,3.2814695755298,2.02998487174047,4.58278090476286,3.03683359492025,2.5451359862982,3.50678899438802,2.81749518552447,2.30918264922897,3.31220333782565,2.91055724297953,1.19454110584221,4.5803746706233
11.33,2.83543006381603,2.33511591326846,3.32101496109865,3.4214336068558,2.75350995133435,4.10407403357486,3.29289539604421,2.03518155418485,4.59845457071177,3.04703141034295,2.55368850277048,3.51955779480989,2.82693286780261,2.31615490769115,3.32371958973952,2.91971410620597,1.19601640738593,4.59643240317598
11.34,2.84514931408755,2.34346045150074,3.33270647020868,3.43357220910714,2.76287070657257,4.1192174338845,3.30362491090489,2.04037823662924,4.61447171749726,3.05750839356348,2.56224101924277,3.53206939699018,2.83678227349333,2.32312716615332,3.33559710430951,2.92863954741006,1.19749170892965,4.61284414833062
11.35,2.85482539144439,2.35152065343309,3.34475298270976,3.44571081135848,2.7722314618108,4.13436083419414,3.3150042778992,2.04595327468806,4.63005094855683,3.06784579288509,2.57079353571505,3.54421845048409,2.8463421031241,2.33051945515019,3.34702406074298,2.93812361570156,1.19896701047337,4.6307077735161
11.36,2.86450146880122,2.3592585582057,3.35702630991145,3.45784941360983,2.78159221704902,4.14888216775556,3.32601802769554,2.05222008240659,4.64618609266695,3.07819232022995,2.5792846841155,3.55664544616943,2.85582938676131,2.33836511296611,3.3587445955106,2.94758403256168,1.20071149500421,4.64685414060384
11.37,2.87412719233063,2.36699646297831,3.36890525798668,3.46948757746963,2.79055422174633,4.16322107260144,3.33600872173796,2.05848689012513,4.66235412032435,3.08867372965735,2.58762647023224,3.56944177502208,2.86501479908932,2.34620499812768,3.3704246743573,2.95733742771722,1.20191761356082,4.66241296391206
11.38,2.88372801501595,2.37473436775091,3.38108700725403,3.48077036603008,2.79949552954525,4.17785746566023,3.34659953540132,2.06366866396043,4.67852214798174,3.09948322697501,2.59587749246142,3.58185693996307,2.87463028466853,2.35353811393229,3.38187341122181,2.96503543020949,1.20339291510454,4.67797178722027
11.39,2.89346209250557,2.38280004032476,3.39282596201285,3.49253604957737,2.80791502424948,4.19275334462837,3.35777034031317,2.06774747382242,4.6949715385769,3.10972217099276,2.60431004246574,3.59458343474271,2.88418518436427,2.36097885710017,3.39352927886706,2.97470621779667,1.20486821664826,4.69353061052848
11.4,2.90348697571054,2.39050718957593,3.40443764434223,3.50448738001249,2.81688302990637,4.20764922359651,3.36812258539802,2.07212723580751,4.7115790605952,3.12040871065869,2.61265182858248,3.60690964828169,2.89306126745676,2.36863621795891,3.40518514651232,2.98311830593919,1.20728732968894,4.70931893098342
11.41,2.91354731825493,2.39835293027306,3.4161954878736,3.51639631000796,2.82620706882741,4.22182141770276,3.37878341994779,2.07907506334828,4.72919000879397,3.13129783482564,2.62108691057116,3.61934112390041,2.90250840224147,2.37600163640027,3.41684101415757,2.99217149244818,1.20781881973571,4.72524960444403
11.42,2.92349701201615,2.40654758589463,3.42820157934115,3.52830524000342,2.83553110774846,4.23679220969816,3.39025724812319,2.08408922303047,4.74626399700672,3.14218695899258,2.63010044518864,3.63171996847926,2.91212405190362,2.38335182307167,3.4283825575639,3.00145083825265,1.20988823873547,4.74170585028568
11.43,2.93315356686408,2.41416218452421,3.43992214696548,3.54021416999888,2.8448551466695,4.25195826596597,3.40166632359346,2.08910338271266,4.76226286828633,3.15314066076606,2.63858012400756,3.64421962477946,2.92185296040288,2.39070200974307,3.43904553962455,3.00945735659164,1.21201021415738,4.75877496185525
11.44,2.94268331863076,2.42238036429038,3.45117186784803,3.55212309999435,2.85417918559054,4.26694328081415,3.41233775750166,2.09459272683131,4.77826173956594,3.1639081471352,2.64705205598302,3.65714064762371,2.93159452164858,2.39778451246792,3.45058430989047,3.01858949800376,1.21245444578141,4.77584407342482
11.45,2.9524706389779,2.43095031082734,3.46297203592841,3.56424968149213,2.86350322451158,4.28190554211973,3.42244820949765,2.10095091411075,4.7967913303534,3.17431211503885,2.65555792736678,3.66947557877561,2.9408282604988,2.40486992456457,3.4622562932541,3.02783618117339,1.21472495191347,4.79291318499438
11.46,2.96237184120208,2.43867983783298,3.47493463968951,3.57698818569678,2.87251893052856,4.29684535587554,3.43368062531805,2.10797931360666,4.81280927588516,3.18465641719013,2.66437448115945,3.68195089448761,2.95032903493672,2.41220304036918,3.47421392667436,3.03708286434303,1.21711310701154,4.80998229656395
11.47,2.97211138868131,2.4463267621304,3.48662266626388,3.58829021746365,2.88062822036514,4.31150560964569,3.44435205922625,2.1136740865575,4.8300426999898,3.19487367893938,2.67315671530934,3.6943220397195,2.95988745970277,2.4195361561738,3.48541397171173,3.04632954751267,1.21720888117916,4.82636924898025
11.48,2.98193935507122,2.45401498778193,3.4982679458715,3.59975881997621,2.8893926363022,4.32661938903678,3.45502349313444,2.11836237527855,4.84560051994748,3.20530693348272,2.6818718661082,3.70660208445162,2.96949316693267,2.42686927197841,3.49712681634169,3.05551043705022,1.21842039459475,4.84286730151584
11.49,2.99175213838473,2.46170321343346,3.50994750579378,3.61145333059981,2.89849666451869,4.34171213430973,3.46600195543776,2.1230506639996,4.86115833990515,3.21599211371487,2.690528766327,3.71929537320943,2.97907523293064,2.43408959512783,3.50879284129335,3.06321487852562,1.21992824854905,4.85905163981445
11.5,3.00157251323643,2.46949457440323,3.52208156253774,3.62256487908931,2.9073155089837,4.35660801327786,3.47636636095083,2.12907273411986,4.87671615986282,3.22640694453664,2.6989636952841,3.73225855740506,2.98843588599793,2.4413175771962,3.52077630660729,3.07150229582294,1.22109653362921,4.87324873584731
11.51,3.01187641611077,2.47724821515705,3.53394575827409,3.63482378286686,2.91652508663814,4.37125172446674,3.48703779485903,2.13465793053037,4.8922739798205,3.23676976255963,2.70756602194235,3.74473271141278,2.99761137710835,2.44830954609066,3.53260105174009,3.07978971312026,1.22240075457897,4.88913048005263
11.52,3.0221664058929,2.48466304313384,3.54623110546124,3.64708268664441,2.92573466429257,4.38636262640894,3.49702246894671,2.13838504076951,4.90783179977817,3.2477006952615,2.71616834860061,3.75741343390389,3.00702518089533,2.45544935476924,3.54452766283006,3.08852507624714,1.22404713671665,4.90599912728071
